ticker,trading_day,sentiment_score_title,prob_pos_title,prob_neu_title,prob_neg_title,dir_positive_title,dir_neutral_title,dir_negative_title,confidence_title,strength_title,article_count
5211.KL,24/1/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,24/1/2024,0.08499,0.096425,0.892139,0.011435,0.0,1.0,0.0,0.08499,0.892139,1
5211.KL,24/1/2025,0.075544,0.285933,0.503678,0.210389,0.5,0.25,0.25,0.45937,0.868063,4
5211.KL,24/1/2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,24/10/2020,0.327563,0.381181,0.5652,0.053618,1.0,0.0,0.0,0.327563,0.5652,1
5211.KL,24/10/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,24/10/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,24/10/2023,0.370264,0.380612,0.60904,0.010348,1.0,0.0,0.0,0.370264,0.60904,1
5211.KL,24/10/2024,0.516505,0.532965,0.450575,0.01646,0.666667,0.333333,0.0,0.516505,0.796401,3
5211.KL,24/10/2025,0.281934,0.29386,0.694214,0.011926,0.5,0.5,0.0,0.281934,0.749364,2
5211.KL,24/11/2020,0.113626,0.127924,0.857777,0.014298,0.5,0.5,0.0,0.113626,0.857777,2
5211.KL,24/11/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,24/11/2022,-0.322686,0.05702,0.563274,0.379706,0.333333,0.0,0.666667,0.391651,0.815576,3
5211.KL,24/11/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,24/11/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,24/11/2025,0.594268,0.606967,0.380333,0.0127,1.0,0.0,0.0,0.594268,0.684097,3
5211.KL,24/12/2020,0.007026,0.030035,0.946957,0.023008,0.0,1.0,0.0,0.007026,0.946957,1
5211.KL,24/12/2021,0.122724,0.137337,0.848051,0.014612,1.0,0.0,0.0,0.122724,0.848051,1
5211.KL,24/12/2022,-0.010172,0.046946,0.895935,0.057118,0.0,1.0,0.0,0.054743,0.895935,3
5211.KL,24/12/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,24/12/2024,0.929049,0.947292,0.034465,0.018243,1.0,0.0,0.0,0.929049,0.947292,1
5211.KL,24/12/2025,-0.179055,0.053452,0.71404,0.232507,0.0,0.0,1.0,0.179055,0.71404,1
5211.KL,24/2/2020,-0.869839,0.040083,0.049996,0.909922,0.0,0.0,1.0,0.869839,0.909922,2
5211.KL,24/2/2021,0.346794,0.368495,0.609803,0.021702,0.333333,0.666667,0.0,0.346794,0.916772,3
5211.KL,24/2/2022,0.352221,0.37248,0.60726,0.020259,0.333333,0.666667,0.0,0.352221,0.905414,3
5211.KL,24/2/2023,0.598905,0.615502,0.367901,0.016597,0.666667,0.333333,0.0,0.598905,0.917174,3
5211.KL,24/2/2024,-0.003484,0.037404,0.921707,0.040888,0.0,1.0,0.0,0.003484,0.921707,1
5211.KL,24/2/2025,0.162697,0.171016,0.820665,0.008319,1.0,0.0,0.0,0.162697,0.820665,1
5211.KL,24/2/2026,0.018731,0.403381,0.211969,0.38465,0.4,0.2,0.4,0.731766,0.936778,5
5211.KL,24/3/2020,0.072522,0.084415,0.903692,0.011893,0.0,1.0,0.0,0.072522,0.903692,3
5211.KL,24/3/2021,-0.940121,0.011234,0.037412,0.951355,0.0,0.0,1.0,0.940121,0.951355,1
5211.KL,24/3/2022,0.911252,0.924002,0.063248,0.01275,1.0,0.0,0.0,0.911252,0.924002,1
5211.KL,24/3/2023,0.482037,0.498665,0.484707,0.016628,0.5,0.5,0.0,0.482037,0.947833,2
5211.KL,24/3/2024,-0.061261,0.22127,0.4962,0.28253,0.5,0.0,0.5,0.467983,0.560087,2
5211.KL,24/3/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,24/4/2020,0.492422,0.505754,0.480914,0.013332,0.5,0.5,0.0,0.492422,0.898114,2
5211.KL,24/4/2021,0.007798,0.044248,0.919303,0.036449,0.0,1.0,0.0,0.007798,0.919303,1
5211.KL,24/4/2022,0.104775,0.120648,0.863479,0.015873,1.0,0.0,0.0,0.104775,0.863479,1
5211.KL,24/4/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,24/4/2024,0.147518,0.167824,0.81187,0.020306,0.666667,0.333333,0.0,0.147518,0.81187,3
5211.KL,24/4/2025,0.023817,0.044453,0.934911,0.020636,0.0,1.0,0.0,0.023817,0.934911,1
5211.KL,24/5/2020,0.540659,0.558646,0.423368,0.017986,1.0,0.0,0.0,0.540659,0.558646,1
5211.KL,24/5/2021,0.013455,0.062843,0.887768,0.049388,0.0,1.0,0.0,0.013455,0.887768,1
5211.KL,24/5/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,24/5/2023,0.899485,0.919889,0.059708,0.020404,1.0,0.0,0.0,0.899485,0.919889,1
5211.KL,24/5/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,24/5/2025,-0.746232,0.105807,0.042155,0.852039,0.0,0.0,1.0,0.746232,0.852039,1
5211.KL,24/6/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,24/6/2021,0.122617,0.137652,0.847314,0.015034,0.666667,0.333333,0.0,0.122617,0.847314,3
5211.KL,24/6/2022,0.055364,0.065749,0.923865,0.010385,0.0,1.0,0.0,0.055364,0.923865,1
5211.KL,24/6/2023,0.203551,0.458945,0.285661,0.255394,0.5,0.25,0.25,0.674374,0.908054,4
5211.KL,24/6/2024,-0.223795,0.092625,0.590955,0.31642,0.333333,0.333333,0.333333,0.342821,0.891293,3
5211.KL,24/6/2025,0.902409,0.923939,0.054531,0.02153,1.0,0.0,0.0,0.902409,0.923939,1
5211.KL,24/7/2020,-0.135385,0.335467,0.19368,0.470852,0.5,0.0,0.5,0.780675,0.793497,2
5211.KL,24/7/2021,0.243892,0.252931,0.738031,0.009039,1.0,0.0,0.0,0.243892,0.738031,1
5211.KL,24/7/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,24/7/2023,-0.393771,0.06376,0.478709,0.457531,0.0,0.0,1.0,0.393771,0.478709,1
5211.KL,24/7/2024,-0.466079,0.066889,0.400142,0.532968,0.0,0.5,0.5,0.489711,0.872876,2
5211.KL,24/7/2025,0.052922,0.073946,0.90503,0.021024,0.0,1.0,0.0,0.052922,0.90503,1
5211.KL,24/8/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,24/8/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,24/8/2022,-0.373601,0.069428,0.487544,0.443029,0.0,0.5,0.5,0.39615,0.893819,2
5211.KL,24/8/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,24/8/2024,-0.101458,0.046648,0.805246,0.148106,0.0,0.0,1.0,0.101458,0.805246,1
5211.KL,24/8/2025,-0.673813,0.024241,0.277706,0.698053,0.0,0.0,1.0,0.673813,0.698053,1
5211.KL,24/9/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,24/9/2021,0.359528,0.384329,0.590871,0.024801,1.0,0.0,0.0,0.359528,0.590871,1
5211.KL,24/9/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,24/9/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,24/9/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,24/9/2025,0.453232,0.501308,0.450616,0.048076,0.75,0.0,0.25,0.510852,0.685019,4
5211.KL,25/1/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/1/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/1/2022,0.401073,0.491135,0.418803,0.090062,1.0,0.0,0.0,0.401073,0.491135,1
