ticker,trading_day,sentiment_score_title,prob_pos_title,prob_neu_title,prob_neg_title,dir_positive_title,dir_neutral_title,dir_negative_title,confidence_title,strength_title,article_count
1023.KL,1/1/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,1/1/2021,-0.537605,0.179893,0.102608,0.717498,0.0,0.0,1.0,0.537605,0.717498,1
1023.KL,1/1/2022,0.846712,0.908061,0.03059,0.061349,1.0,0.0,0.0,0.846712,0.908061,1
1023.KL,1/1/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,1/1/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,1/1/2025,0.427672,0.637166,0.15334,0.209494,0.666667,0.0,0.333333,0.778005,0.812332,3
1023.KL,1/1/2026,-0.648216,0.160622,0.030539,0.808839,0.0,0.0,1.0,0.648216,0.808839,1
1023.KL,1/10/2020,0.169747,0.504062,0.161622,0.334316,1.0,0.0,0.0,0.169747,0.504062,1
1023.KL,1/10/2021,0.360003,0.383637,0.592729,0.023634,0.666667,0.333333,0.0,0.360003,0.872378,3
1023.KL,1/10/2022,-0.955194,0.010518,0.02377,0.965712,0.0,0.0,1.0,0.955194,0.965712,1
1023.KL,1/10/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,1/10/2024,-0.009534,0.484047,0.022373,0.49358,0.5,0.0,0.5,0.943425,0.960526,2
1023.KL,1/10/2025,0.694959,0.717184,0.260591,0.022225,1.0,0.0,0.0,0.694959,0.717184,1
1023.KL,1/11/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,1/11/2021,-0.952721,0.018123,0.011034,0.970844,0.0,0.0,1.0,0.952721,0.970844,2
1023.KL,1/11/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,1/11/2023,0.257496,0.265011,0.727474,0.007515,1.0,0.0,0.0,0.257496,0.727474,1
1023.KL,1/11/2024,-0.951412,0.012546,0.023495,0.963959,0.0,0.0,1.0,0.951412,0.963959,1
1023.KL,1/11/2025,0.440338,0.464579,0.511179,0.024242,1.0,0.0,0.0,0.440338,0.511179,1
1023.KL,1/12/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,1/12/2021,-0.325182,0.131732,0.411353,0.456915,0.25,0.25,0.5,0.541543,0.832072,4
1023.KL,1/12/2022,0.026598,0.04064,0.945318,0.014042,0.0,1.0,0.0,0.026598,0.945318,1
1023.KL,1/12/2023,0.385469,0.477191,0.431086,0.091722,0.5,0.25,0.25,0.483383,0.870287,4
1023.KL,1/12/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,1/12/2025,0.179809,0.463313,0.253183,0.283504,0.5,0.25,0.25,0.661565,0.916539,4
1023.KL,1/2/2020,-0.916362,0.031615,0.020408,0.947977,0.0,0.0,1.0,0.916362,0.947977,2
1023.KL,1/2/2021,0.546295,0.609902,0.32649,0.063607,1.0,0.0,0.0,0.546295,0.609902,1
1023.KL,1/2/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,1/2/2023,0.904349,0.93832,0.027709,0.033971,1.0,0.0,0.0,0.904349,0.93832,1
1023.KL,1/2/2024,0.121765,0.137023,0.84772,0.015257,1.0,0.0,0.0,0.121765,0.84772,1
1023.KL,1/2/2025,0.916247,0.944452,0.027343,0.028205,1.0,0.0,0.0,0.916247,0.944452,1
1023.KL,1/2/2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,1/3/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,1/3/2021,0.020169,0.035205,0.94976,0.015036,0.0,1.0,0.0,0.020169,0.94976,1
1023.KL,1/3/2022,-0.249356,0.042453,0.665738,0.291809,0.0,0.666667,0.333333,0.280733,0.892477,3
1023.KL,1/3/2023,0.043142,0.065531,0.912081,0.022389,0.0,1.0,0.0,0.043142,0.912081,1
1023.KL,1/3/2024,-0.285787,0.04774,0.618732,0.333528,0.0,0.666667,0.333333,0.353179,0.936646,3
1023.KL,1/3/2025,-0.157552,0.366684,0.109081,0.524236,0.5,0.0,0.5,0.656767,0.773843,2
1023.KL,1/3/2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,1/4/2020,-0.468189,0.036761,0.458288,0.50495,0.0,0.5,0.5,0.491554,0.937964,2
1023.KL,1/4/2021,-0.018965,0.46714,0.046754,0.486105,0.5,0.0,0.5,0.92725,0.940248,2
1023.KL,1/4/2022,0.891519,0.9021,0.087319,0.010581,1.0,0.0,0.0,0.891519,0.9021,1
1023.KL,1/4/2023,-0.955688,0.010657,0.022997,0.966346,0.0,0.0,1.0,0.955688,0.966346,1
1023.KL,1/4/2024,-0.166871,0.134099,0.564931,0.30097,0.666667,0.0,0.333333,0.328104,0.746811,3
1023.KL,1/4/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,1/5/2020,-0.082591,0.032585,0.852239,0.115176,0.0,1.0,0.0,0.082591,0.852239,1
1023.KL,1/5/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,1/5/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,1/5/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,1/5/2024,0.926276,0.949724,0.026828,0.023448,1.0,0.0,0.0,0.926276,0.949724,1
1023.KL,1/5/2025,0.150262,0.196537,0.757189,0.046275,0.5,0.5,0.0,0.155035,0.763193,4
1023.KL,1/6/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,1/6/2021,0.633476,0.681161,0.271153,0.047685,0.75,0.25,0.0,0.633476,0.901336,4
1023.KL,1/6/2022,0.200756,0.453509,0.293737,0.252753,0.5,0.25,0.25,0.630926,0.895765,4
1023.KL,1/6/2023,-0.147029,0.26036,0.332251,0.407389,0.25,0.25,0.5,0.595288,0.855716,4
1023.KL,1/6/2024,-0.187178,0.0493,0.714223,0.236478,0.0,0.0,1.0,0.187178,0.714223,1
1023.KL,1/6/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,1/7/2020,-0.663769,0.01974,0.296751,0.683509,0.0,0.0,1.0,0.663769,0.683509,1
1023.KL,1/7/2021,0.053275,0.34918,0.354915,0.295905,0.4,0.2,0.4,0.588135,0.791032,5
1023.KL,1/7/2022,-0.019929,0.356702,0.266666,0.376632,0.5,0.0,0.5,0.512045,0.622689,2
1023.KL,1/7/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,1/7/2024,-0.014726,0.042064,0.901147,0.056789,0.0,1.0,0.0,0.050567,0.901147,2
1023.KL,1/7/2025,0.051522,0.2639,0.523721,0.212379,0.6,0.2,0.2,0.412752,0.85498,5
1023.KL,1/8/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,1/8/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,1/8/2022,0.331233,0.363372,0.60449,0.032138,0.5,0.5,0.0,0.331233,0.786596,2
1023.KL,1/8/2023,0.691822,0.815183,0.061457,0.12336,1.0,0.0,0.0,0.691822,0.815183,3
1023.KL,1/8/2024,-0.008564,0.032048,0.927339,0.040613,0.0,1.0,0.0,0.026177,0.927339,2
1023.KL,1/8/2025,0.851888,0.905042,0.041804,0.053154,1.0,0.0,0.0,0.851888,0.905042,2
1023.KL,1/9/2020,0.048723,0.061337,0.92605,0.012613,0.0,1.0,0.0,0.048723,0.92605,1
1023.KL,1/9/2021,0.316323,0.593131,0.130061,0.276808,0.666667,0.0,0.333333,0.695599,0.782769,3
1023.KL,1/9/2022,-0.412116,0.077183,0.433518,0.489299,0.5,0.0,0.5,0.541965,0.90985,2
1023.KL,1/9/2023,0.053601,0.065263,0.923075,0.011662,0.0,1.0,0.0,0.053601,0.923075,1
1023.KL,1/9/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,1/9/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,10/1/2020,-0.051493,0.450313,0.04788,0.501806,0.5,0.0,0.5,0.895829,0.923974,2
1023.KL,10/1/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,10/1/2022,-0.00983,0.039757,0.910656,0.049587,0.0,1.0,0.0,0.00983,0.910656,1
1023.KL,10/1/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,10/1/2024,0.79587,0.842064,0.111742,0.046194,1.0,0.0,0.0,0.79587,0.842064,1
1023.KL,10/1/2025,0.111495,0.528662,0.05417,0.417167,0.5,0.0,0.5,0.794049,0.86994,2
1023.KL,10/1/2026,0.012966,0.074843,0.86328,0.061877,0.0,1.0,0.0,0.012966,0.86328,1
1023.KL,10/10/2020,0.696334,0.743907,0.208521,0.047573,1.0,0.0,0.0,0.696334,0.743907,1
1023.KL,10/10/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,10/10/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,10/10/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,10/10/2024,0.0084,0.491128,0.026144,0.482728,0.5,0.0,0.5,0.859701,0.916778,2
1023.KL,10/10/2025,-0.938679,0.010255,0.040811,0.948934,0.0,0.0,1.0,0.938679,0.948934,1
1023.KL,10/11/2020,-0.790824,0.055568,0.09804,0.846392,0.0,0.0,1.0,0.790824,0.846392,1
1023.KL,10/11/2021,0.705758,0.721934,0.261889,0.016177,1.0,0.0,0.0,0.705758,0.721934,2
1023.KL,10/11/2022,0.628562,0.706578,0.215405,0.078016,1.0,0.0,0.0,0.628562,0.84685,4
1023.KL,10/11/2023,-0.432319,0.034921,0.497838,0.467241,0.0,0.5,0.5,0.432319,0.85138,2
1023.KL,10/11/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,10/11/2025,-0.012518,0.426213,0.135056,0.438731,0.5,0.0,0.5,0.815952,0.840448,2
1023.KL,10/12/2020,0.704913,0.816292,0.07233,0.111379,1.0,0.0,0.0,0.704913,0.816292,4
1023.KL,10/12/2021,-0.44198,0.121195,0.31563,0.563175,0.333333,0.0,0.666667,0.528827,0.840533,3
1023.KL,10/12/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,10/12/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023.KL,10/12/2024,-0.081045,0.041713,0.83553,0.122757,0.0,1.0,0.0,0.081045,0.83553,1
1023.KL,10/12/2025,-0.952419,0.013794,0.019993,0.966213,0.0,0.0,1.0,0.952419,0.966213,1
