ticker,trading_day,sentiment_score_title,prob_pos_title,prob_neu_title,prob_neg_title,dir_positive_title,dir_neutral_title,dir_negative_title,confidence_title,strength_title,article_count
5347.KL,1/2/2024,0.492358,0.505623,0.481112,0.013265,0.5,0.5,0.0,0.492358,0.896542,2
5347.KL,1/2/2025,0.916247,0.944452,0.027343,0.028205,1.0,0.0,0.0,0.916247,0.944452,1
5347.KL,1/2/2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,1/3/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,1/3/2021,0.326023,0.367249,0.591526,0.041225,0.5,0.5,0.0,0.326023,0.824526,2
5347.KL,1/3/2022,-0.805202,0.043173,0.108453,0.848374,0.0,0.0,1.0,0.805202,0.848374,2
5347.KL,1/3/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,1/3/2024,-0.264064,0.151205,0.433527,0.415268,0.5,0.0,0.5,0.419203,0.810939,2
5347.KL,1/3/2025,0.050519,0.060885,0.92875,0.010366,0.0,1.0,0.0,0.050519,0.92875,1
5347.KL,1/3/2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,1/4/2020,-0.347705,0.179017,0.294261,0.526722,0.0,0.333333,0.666667,0.384041,0.770702,3
5347.KL,1/4/2021,0.877261,0.892658,0.091944,0.015398,1.0,0.0,0.0,0.877261,0.892658,1
5347.KL,1/4/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,1/4/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,1/4/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,1/4/2025,0.909877,0.922687,0.064503,0.01281,1.0,0.0,0.0,0.909877,0.922687,1
5347.KL,1/5/2020,-0.082591,0.032585,0.852239,0.115176,0.0,1.0,0.0,0.082591,0.852239,1
5347.KL,1/5/2021,-0.908761,0.012823,0.065594,0.921583,0.0,0.0,1.0,0.908761,0.921583,1
5347.KL,1/5/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,1/5/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,1/5/2024,0.015357,0.052936,0.909485,0.037579,0.0,1.0,0.0,0.015357,0.909485,1
5347.KL,1/5/2025,0.064593,0.484164,0.096265,0.419571,0.5,0.0,0.5,0.871141,0.887438,2
5347.KL,1/6/2020,0.247364,0.268386,0.710593,0.021021,0.5,0.5,0.0,0.247364,0.710593,2
5347.KL,1/6/2021,-0.621548,0.164993,0.048467,0.78654,0.0,0.0,1.0,0.621548,0.78654,1
5347.KL,1/6/2022,-0.464825,0.02328,0.488615,0.488105,0.0,0.5,0.5,0.486375,0.953222,2
5347.KL,1/6/2023,-0.007099,0.321176,0.350549,0.328275,0.666667,0.0,0.333333,0.627529,0.891704,3
5347.KL,1/6/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,1/6/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,1/7/2020,0.507398,0.564238,0.378921,0.05684,0.666667,0.333333,0.0,0.507398,0.861668,3
5347.KL,1/7/2021,0.805345,0.822606,0.160132,0.017261,1.0,0.0,0.0,0.805345,0.822606,1
5347.KL,1/7/2022,0.072129,0.089303,0.893523,0.017174,0.0,1.0,0.0,0.072129,0.893523,1
5347.KL,1/7/2023,0.554109,0.565758,0.422593,0.011649,1.0,0.0,0.0,0.554109,0.792244,2
5347.KL,1/7/2024,0.417476,0.486809,0.443858,0.069333,0.5,0.5,0.0,0.482769,0.901433,2
5347.KL,1/7/2025,-0.174046,0.28947,0.247013,0.463516,0.5,0.0,0.5,0.675476,0.887725,4
5347.KL,1/8/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,1/8/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,1/8/2022,0.422607,0.435942,0.550722,0.013335,0.5,0.5,0.0,0.422607,0.882912,2
5347.KL,1/8/2023,0.795015,0.807653,0.17971,0.012637,1.0,0.0,0.0,0.795015,0.807653,1
5347.KL,1/8/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,1/8/2025,-0.23086,0.094563,0.580013,0.325424,0.166667,0.5,0.333333,0.36725,0.861958,6
5347.KL,1/9/2020,-0.388383,0.041126,0.529364,0.429509,0.0,0.5,0.5,0.437106,0.886228,2
5347.KL,1/9/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,1/9/2022,0.129849,0.139532,0.850784,0.009683,1.0,0.0,0.0,0.129849,0.850784,1
5347.KL,1/9/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,1/9/2024,-0.080402,0.197914,0.523769,0.278317,0.0,1.0,0.0,0.080402,0.523769,1
5347.KL,1/9/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/1/2020,-0.947323,0.016464,0.019749,0.963787,0.0,0.0,1.0,0.947323,0.963787,1
5347.KL,10/1/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/1/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/1/2023,-0.881056,0.010064,0.098816,0.89112,0.0,0.0,1.0,0.881056,0.89112,1
5347.KL,10/1/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/1/2025,0.243963,0.481507,0.280949,0.237544,0.5,0.25,0.25,0.675126,0.925044,4
5347.KL,10/1/2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/10/2020,0.696334,0.743907,0.208521,0.047573,1.0,0.0,0.0,0.696334,0.743907,1
5347.KL,10/10/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/10/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/10/2023,0.000738,0.036299,0.928139,0.035561,0.0,1.0,0.0,0.027146,0.928139,2
5347.KL,10/10/2024,0.03691,0.272895,0.49112,0.235985,0.75,0.0,0.25,0.46256,0.758556,4
5347.KL,10/10/2025,-0.938679,0.010255,0.040811,0.948934,0.0,0.0,1.0,0.938679,0.948934,1
5347.KL,10/11/2020,0.04677,0.063546,0.919679,0.016775,0.0,1.0,0.0,0.04677,0.919679,1
5347.KL,10/11/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/11/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/11/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/11/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/11/2025,-0.263443,0.221558,0.293442,0.485,0.5,0.0,0.5,0.649873,0.728409,2
5347.KL,10/12/2020,-0.146429,0.379541,0.094489,0.52597,0.5,0.0,0.5,0.712387,0.808949,2
5347.KL,10/12/2021,-0.919101,0.015692,0.049514,0.934794,0.0,0.0,1.0,0.919101,0.934794,1
5347.KL,10/12/2022,0.135136,0.14439,0.846357,0.009254,1.0,0.0,0.0,0.135136,0.846357,1
5347.KL,10/12/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/12/2024,0.058015,0.372071,0.313872,0.314057,0.4,0.2,0.4,0.623093,0.826135,5
5347.KL,10/12/2025,-0.454056,0.034966,0.476012,0.489022,0.0,0.5,0.5,0.498363,0.949122,2
5347.KL,10/2/2020,-0.888278,0.031374,0.048973,0.919653,0.0,0.0,1.0,0.888278,0.919653,2
5347.KL,10/2/2021,-0.508479,0.030084,0.431353,0.538563,0.0,0.0,1.0,0.508479,0.538563,1
5347.KL,10/2/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/2/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/2/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/2/2025,0.900925,0.919697,0.061531,0.018772,1.0,0.0,0.0,0.900925,0.919697,1
5347.KL,10/2/2026,0.910924,0.935389,0.040146,0.024465,1.0,0.0,0.0,0.910924,0.935389,1
5347.KL,10/3/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/3/2021,-0.053774,0.115422,0.715382,0.169196,0.0,1.0,0.0,0.053774,0.715382,1
5347.KL,10/3/2022,0.110913,0.12345,0.864014,0.012537,1.0,0.0,0.0,0.110913,0.864014,1
5347.KL,10/3/2023,0.048231,0.345117,0.357997,0.296886,0.5,0.25,0.25,0.547445,0.813286,4
5347.KL,10/3/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/3/2025,-0.695201,0.026336,0.252127,0.721537,0.0,0.25,0.75,0.723078,0.949228,4
5347.KL,10/3/2026,0.297015,0.30749,0.682035,0.010475,0.333333,0.666667,0.0,0.297015,0.857467,3
5347.KL,10/4/2020,0.443742,0.484615,0.474512,0.040873,0.5,0.5,0.0,0.445163,0.913473,2
5347.KL,10/4/2021,-0.881507,0.014333,0.089826,0.89584,0.0,0.0,1.0,0.881507,0.89584,1
5347.KL,10/4/2022,0.048716,0.068831,0.911053,0.020115,0.0,1.0,0.0,0.048716,0.911053,1
5347.KL,10/4/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/4/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/4/2025,0.650813,0.704362,0.24209,0.053549,1.0,0.0,0.0,0.650813,0.704362,2
5347.KL,10/5/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/5/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/5/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/5/2023,0.040871,0.063337,0.914197,0.022466,0.0,1.0,0.0,0.040871,0.914197,1
5347.KL,10/5/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/5/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/6/2020,-0.416552,0.271141,0.041166,0.687693,0.333333,0.0,0.666667,0.642302,0.800568,3
5347.KL,10/6/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/6/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/6/2023,-0.890851,0.022511,0.064127,0.913362,0.0,0.0,1.0,0.890851,0.913362,1
5347.KL,10/6/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/6/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/7/2020,0.414538,0.533376,0.347787,0.118837,1.0,0.0,0.0,0.414538,0.533376,1
5347.KL,10/7/2021,0.294733,0.305698,0.683338,0.010965,1.0,0.0,0.0,0.294733,0.683338,1
5347.KL,10/7/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/7/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/7/2024,0.220601,0.578605,0.063391,0.358004,0.666667,0.0,0.333333,0.858659,0.897634,3
5347.KL,10/7/2025,0.484978,0.49966,0.485657,0.014682,0.5,0.5,0.0,0.484978,0.944,2
5347.KL,10/8/2020,-0.039457,0.034219,0.892106,0.073676,0.0,0.5,0.5,0.075161,0.892106,2
5347.KL,10/8/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/8/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/8/2023,0.76413,0.776287,0.211557,0.012156,1.0,0.0,0.0,0.76413,0.776287,2
5347.KL,10/8/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/8/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/9/2020,0.108822,0.11995,0.868923,0.011128,1.0,0.0,0.0,0.108822,0.868923,1
5347.KL,10/9/2021,-0.036311,0.342646,0.278396,0.378958,0.0,1.0,0.0,0.036311,0.378958,1
5347.KL,10/9/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/9/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,10/9/2024,0.373724,0.433679,0.506366,0.059955,0.5,0.5,0.0,0.373724,0.88407,2
5347.KL,10/9/2025,0.17369,0.555098,0.063494,0.381408,0.666667,0.0,0.333333,0.695763,0.816135,3
5347.KL,11/1/2020,0.869212,0.88855,0.092112,0.019338,1.0,0.0,0.0,0.869212,0.88855,1
5347.KL,11/1/2021,-0.475784,0.024079,0.476059,0.499862,0.0,0.5,0.5,0.475784,0.933259,2
5347.KL,11/1/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/1/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/1/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/1/2025,-0.29295,0.274916,0.157218,0.567866,0.5,0.0,0.5,0.576435,0.709609,2
5347.KL,11/1/2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/10/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/10/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/10/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/10/2023,0.906591,0.933219,0.040152,0.026628,1.0,0.0,0.0,0.906591,0.933219,4
5347.KL,11/10/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/10/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/11/2020,0.509794,0.72093,0.067934,0.211136,1.0,0.0,0.0,0.509794,0.72093,1
5347.KL,11/11/2021,0.801571,0.808595,0.184381,0.007024,1.0,0.0,0.0,0.801571,0.808595,1
5347.KL,11/11/2022,0.917844,0.943218,0.031407,0.025374,1.0,0.0,0.0,0.917844,0.943218,1
5347.KL,11/11/2023,0.091001,0.103779,0.883443,0.012778,0.0,1.0,0.0,0.091001,0.883443,1
5347.KL,11/11/2024,-0.029184,0.408602,0.153612,0.437786,0.5,0.0,0.5,0.667374,0.756881,2
5347.KL,11/11/2025,0.900566,0.933606,0.033354,0.03304,1.0,0.0,0.0,0.900566,0.933606,1
5347.KL,11/12/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/12/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/12/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/12/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/12/2024,-0.950902,0.013191,0.022716,0.964093,0.0,0.0,1.0,0.950902,0.964093,1
5347.KL,11/12/2025,-0.098713,0.237837,0.425613,0.33655,0.333333,0.333333,0.333333,0.542186,0.856162,3
5347.KL,11/2/2020,0.264962,0.2793,0.706362,0.014338,1.0,0.0,0.0,0.264962,0.706362,1
5347.KL,11/2/2021,0.806022,0.884892,0.036238,0.07887,1.0,0.0,0.0,0.806022,0.884892,1
5347.KL,11/2/2022,0.326578,0.492814,0.340951,0.166235,0.5,0.0,0.5,0.562419,0.775852,2
5347.KL,11/2/2023,0.877756,0.891467,0.094822,0.013711,1.0,0.0,0.0,0.877756,0.891467,2
5347.KL,11/2/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/2/2025,-0.92826,0.029035,0.013669,0.957295,0.0,0.0,1.0,0.92826,0.957295,1
5347.KL,11/2/2026,0.559133,0.579937,0.399259,0.020804,1.0,0.0,0.0,0.559133,0.579937,1
5347.KL,11/3/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/3/2021,0.850299,0.864752,0.120794,0.014453,1.0,0.0,0.0,0.850299,0.864752,1
5347.KL,11/3/2022,-0.373376,0.082246,0.462131,0.455623,0.0,0.0,1.0,0.373376,0.462131,1
5347.KL,11/3/2023,0.019948,0.107995,0.803959,0.088047,0.0,1.0,0.0,0.019948,0.803959,1
5347.KL,11/3/2024,0.830332,0.841908,0.146515,0.011576,1.0,0.0,0.0,0.830332,0.841908,1
5347.KL,11/3/2025,0.091492,0.508912,0.073667,0.41742,0.5,0.0,0.5,0.832292,0.879312,2
5347.KL,11/3/2026,0.143128,0.171154,0.80082,0.028026,1.0,0.0,0.0,0.143128,0.80082,1
5347.KL,11/4/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/4/2021,-0.647853,0.027886,0.296375,0.675739,0.0,0.0,1.0,0.647853,0.675739,1
5347.KL,11/4/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/4/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/4/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/4/2025,0.780446,0.853941,0.072564,0.073495,1.0,0.0,0.0,0.780446,0.853941,1
5347.KL,11/5/2020,0.059431,0.081501,0.89643,0.02207,0.333333,0.666667,0.0,0.059431,0.89643,3
5347.KL,11/5/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/5/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/5/2023,-0.948602,0.014186,0.023026,0.962788,0.0,0.0,1.0,0.948602,0.962788,1
5347.KL,11/5/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/5/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/6/2020,0.104721,0.113611,0.877498,0.00889,1.0,0.0,0.0,0.104721,0.877498,1
5347.KL,11/6/2021,-0.472448,0.232125,0.063302,0.704573,0.0,0.0,1.0,0.472448,0.704573,1
5347.KL,11/6/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/6/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/6/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/6/2025,0.746471,0.75773,0.231011,0.011259,1.0,0.0,0.0,0.746471,0.75773,2
5347.KL,11/7/2020,0.164734,0.198022,0.76869,0.033288,0.333333,0.666667,0.0,0.164734,0.76869,3
5347.KL,11/7/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/7/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/7/2023,0.865107,0.905087,0.054933,0.03998,1.0,0.0,0.0,0.865107,0.905087,1
5347.KL,11/7/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/7/2025,0.888613,0.927914,0.032785,0.039301,1.0,0.0,0.0,0.888613,0.927914,1
5347.KL,11/8/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/8/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/8/2022,0.895963,0.907327,0.081308,0.011365,1.0,0.0,0.0,0.895963,0.907327,2
5347.KL,11/8/2023,0.01964,0.034973,0.949695,0.015332,0.0,1.0,0.0,0.01964,0.949695,1
5347.KL,11/8/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/8/2025,0.466063,0.497461,0.471141,0.031398,0.666667,0.333333,0.0,0.466063,0.790162,3
5347.KL,11/9/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/9/2021,0.146797,0.157545,0.831706,0.010749,1.0,0.0,0.0,0.146797,0.831706,2
5347.KL,11/9/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/9/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/9/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,11/9/2025,0.184376,0.542708,0.098959,0.358332,0.666667,0.0,0.333333,0.704916,0.802979,3
5347.KL,12/1/2020,0.235339,0.250239,0.734861,0.0149,1.0,0.0,0.0,0.235339,0.734861,1
5347.KL,12/1/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,12/1/2022,-0.942088,0.012784,0.032344,0.954872,0.0,0.0,1.0,0.942088,0.954872,1
5347.KL,12/1/2023,0.766748,0.777535,0.211679,0.010787,1.0,0.0,0.0,0.766748,0.777535,2
5347.KL,12/1/2024,-0.754668,0.044727,0.155877,0.799396,0.0,0.0,1.0,0.754668,0.799396,1
5347.KL,12/1/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,12/1/2026,0.000637,0.476894,0.046849,0.476257,0.0,1.0,0.0,0.000637,0.476894,1
5347.KL,12/10/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,12/10/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,12/10/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,12/10/2023,0.426744,0.450495,0.525754,0.023751,0.5,0.5,0.0,0.426744,0.895487,2
5347.KL,12/10/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,12/10/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,12/11/2020,-0.060898,0.309557,0.319988,0.370455,0.25,0.25,0.5,0.538565,0.831554,4
5347.KL,12/11/2021,0.468329,0.48415,0.50003,0.015821,1.0,0.0,0.0,0.468329,0.50003,1
5347.KL,12/11/2022,-0.692775,0.030218,0.246789,0.722993,0.0,0.0,1.0,0.692775,0.722993,1
5347.KL,12/11/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,12/11/2024,0.867291,0.91598,0.03533,0.04869,1.0,0.0,0.0,0.867291,0.91598,1
5347.KL,12/11/2025,-0.41284,0.074584,0.437991,0.487425,0.5,0.0,0.5,0.536465,0.914603,2
5347.KL,12/12/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,12/12/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,12/12/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5347.KL,12/12/2023,-0.016169,0.031154,0.921523,0.047323,0.0,1.0,0.0,0.016169,0.921523,2
5347.KL,12/12/2024,-0.342121,0.296899,0.064082,0.639019,0.333333,0.0,0.666667,0.891184,0.913551,3
5347.KL,12/12/2025,0.889982,0.92781,0.034362,0.037828,1.0,0.0,0.0,0.889982,0.92781,2
5347.KL,12/2/2020,0.452164,0.464801,0.522562,0.012637,0.5,0.5,0.0,0.452164,0.883782,2
5347.KL,12/2/2021,0.068845,0.091622,0.8856,0.022778,0.5,0.5,0.0,0.068845,0.8856,2
5347.KL,12/2/2022,-0.917894,0.013983,0.054141,0.931876,0.0,0.0,1.0,0.917894,0.931876,1
